,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
47,CETNUL_clean,CO2,5.0,298.0,14.0,CETNUL_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
48,CEYYIQ_clean,CO2,5.0,298.0,14.0,CEYYIQ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
49,cg100357q_si_002_clean,CO2,5.0,298.0,14.0,cg100357q_si_002_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
50,cg501141m_si_003_clean,CO2,5.0,298.0,14.0,cg501141m_si_003_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
51,cg800945m_si_002_clean,CO2,5.0,298.0,14.0,cg800945m_si_002_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
52,cg900505v_si_004_clean,CO2,5.0,298.0,14.0,cg900505v_si_004_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
53,CICSOW_clean,CO2,5.0,298.0,14.0,CICSOW_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
54,CIJVOH_clean,CO2,5.0,298.0,14.0,CIJVOH_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
55,CODFUX_clean,CO2,5.0,298.0,14.0,CODFUX_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
56,CODQOD_clean,CO2,5.0,298.0,14.0,CODQOD_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
57,CSMNOX_clean,CO2,5.0,298.0,14.0,CSMNOX_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
58,CUGVUW_clean,CO2,5.0,298.0,14.0,CUGVUW_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
59,CUMKIG_clean,CO2,5.0,298.0,14.0,CUMKIG_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
