,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
0,ABETAE_clean,CO2,5.0,298.0,14.0,ABETAE_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
1,ACODAZ_clean,CO2,5.0,298.0,14.0,ACODAZ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
2,ADAVIM_clean,CO2,5.0,298.0,14.0,ADAVIM_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
3,AHAMAY_clean,CO2,5.0,298.0,14.0,AHAMAY_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
4,AMIWUP_clean,CO2,5.0,298.0,14.0,AMIWUP_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
5,ANONAT_manual,CO2,5.0,298.0,14.0,ANONAT_manual_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
6,AQOMAW_clean,CO2,5.0,298.0,14.0,AQOMAW_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
7,ARIDIQ_clean,CO2,5.0,298.0,14.0,ARIDIQ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
8,ASEKAM_clean,CO2,5.0,298.0,14.0,ASEKAM_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
9,AVAKAL_clean,CO2,5.0,298.0,14.0,AVAKAL_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
10,AVIVAC_clean,CO2,5.0,298.0,14.0,AVIVAC_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
11,AVUCEA_clean,CO2,5.0,298.0,14.0,AVUCEA_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
12,AWAGEL_clean,CO2,5.0,298.0,14.0,AWAGEL_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
13,AZEBUE_clean,CO2,5.0,298.0,14.0,AZEBUE_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
14,BALPIP_clean,CO2,5.0,298.0,14.0,BALPIP_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
15,BASTEW_clean,CO2,5.0,298.0,14.0,BASTEW_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
16,BASTUM_clean,CO2,5.0,298.0,14.0,BASTUM_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
17,BEFNOR_clean,CO2,5.0,298.0,14.0,BEFNOR_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
18,BEPNUH_clean,CO2,5.0,298.0,14.0,BEPNUH_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
19,BEPVEZ_clean,CO2,5.0,298.0,14.0,BEPVEZ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
20,BEVRAW_clean,CO2,5.0,298.0,14.0,BEVRAW_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
21,BEXVIL_clean,CO2,5.0,298.0,14.0,BEXVIL_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
22,BIWSOQ_clean,CO2,5.0,298.0,14.0,BIWSOQ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
23,BIYTOU_clean,CO2,5.0,298.0,14.0,BIYTOU_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
24,BIZMAA_clean,CO2,5.0,298.0,14.0,BIZMAA_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
25,BOZFIH_clean,CO2,5.0,298.0,14.0,BOZFIH_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
26,BUNLAZ_clean,CO2,5.0,298.0,14.0,BUNLAZ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
27,BUSQUC_clean,CO2,5.0,298.0,14.0,BUSQUC_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
28,BUVKUA_clean,CO2,5.0,298.0,14.0,BUVKUA_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
29,BUXNIT_clean,CO2,5.0,298.0,14.0,BUXNIT_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
30,CAHQAG_clean,CO2,5.0,298.0,14.0,CAHQAG_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
31,CAVSUP_clean,CO2,5.0,298.0,14.0,CAVSUP_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
32,CEHROY_clean,CO2,5.0,298.0,14.0,CEHROY_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
33,CEHTEP_clean,CO2,5.0,298.0,14.0,CEHTEP_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
34,CENJIQ_clean,CO2,5.0,298.0,14.0,CENJIQ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
35,CESFOW_clean,CO2,5.0,298.0,14.0,CESFOW_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
36,CICYIX_clean,CO2,5.0,298.0,14.0,CICYIX_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
37,CIPCUB_clean,CO2,5.0,298.0,14.0,CIPCUB_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
38,COCMUE_clean,CO2,5.0,298.0,14.0,COCMUE_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
39,CODMUF_clean,CO2,5.0,298.0,14.0,CODMUF_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
40,CODSOF_clean,CO2,5.0,298.0,14.0,CODSOF_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
41,COKFAK_clean,CO2,5.0,298.0,14.0,COKFAK_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
42,COTVOY_clean,CO2,5.0,298.0,14.0,COTVOY_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
43,COTXOA_clean,CO2,5.0,298.0,14.0,COTXOA_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
44,COWXOC_clean,CO2,5.0,298.0,14.0,COWXOC_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
45,COYCEZ_clean,CO2,5.0,298.0,14.0,COYCEZ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
46,CUHLUO_clean,CO2,5.0,298.0,14.0,CUHLUO_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
47,CUNQOT_clean,CO2,5.0,298.0,14.0,CUNQOT_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
48,CUPHUS_clean,CO2,5.0,298.0,14.0,CUPHUS_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
49,CUQRUD_clean,CO2,5.0,298.0,14.0,CUQRUD_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
50,CUSZEX_clean,CO2,5.0,298.0,14.0,CUSZEX_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
51,CUYWUP_clean,CO2,5.0,298.0,14.0,CUYWUP_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
52,DACSEI_clean,CO2,5.0,298.0,14.0,DACSEI_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
53,DAFJOM_clean,CO2,5.0,298.0,14.0,DAFJOM_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
54,DAKHUU_clean,CO2,5.0,298.0,14.0,DAKHUU_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
55,DALSER_clean,CO2,5.0,298.0,14.0,DALSER_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
56,DARVAW_clean,CO2,5.0,298.0,14.0,DARVAW_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
57,DAWBIO_clean,CO2,5.0,298.0,14.0,DAWBIO_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
58,DAWCOV_clean,CO2,5.0,298.0,14.0,DAWCOV_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
59,DEPXAY_clean,CO2,5.0,298.0,14.0,DEPXAY_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
60,DEYLUQ_clean,CO2,5.0,298.0,14.0,DEYLUQ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
61,DIYTEM_clean,CO2,5.0,298.0,14.0,DIYTEM_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
62,DOJXOQ_clean,CO2,5.0,298.0,14.0,DOJXOQ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
63,DUBKAO_clean,CO2,5.0,298.0,14.0,DUBKAO_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
64,DUGGOD_clean,CO2,5.0,298.0,14.0,DUGGOD_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
65,DURDIF_clean,CO2,5.0,298.0,14.0,DURDIF_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
66,EBEGID_clean,CO2,5.0,298.0,14.0,EBEGID_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
67,EBELUU_clean,CO2,5.0,298.0,14.0,EBELUU_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
68,EBOBIJ_clean,CO2,5.0,298.0,14.0,EBOBIJ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
69,ECODEG_clean,CO2,5.0,298.0,14.0,ECODEG_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
70,EGEJIK_manual,CO2,5.0,298.0,14.0,EGEJIK_manual_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
71,EHIHEI_clean,CO2,5.0,298.0,14.0,EHIHEI_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
72,EHIHOU_clean,CO2,5.0,298.0,14.0,EHIHOU_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
73,EJEFOP_clean,CO2,5.0,298.0,14.0,EJEFOP_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
74,ELERIX_clean,CO2,5.0,298.0,14.0,ELERIX_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
75,EPISOM_clean,CO2,5.0,298.0,14.0,EPISOM_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
76,ETEMEX_clean,CO2,5.0,298.0,14.0,ETEMEX_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
77,ETESIG_clean,CO2,5.0,298.0,14.0,ETESIG_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
78,ETUWEW_clean,CO2,5.0,298.0,14.0,ETUWEW_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
79,ETUWIA_clean,CO2,5.0,298.0,14.0,ETUWIA_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
80,EWETUW_clean,CO2,5.0,298.0,14.0,EWETUW_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
81,EWUFAF_clean,CO2,5.0,298.0,14.0,EWUFAF_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
