,Active_Learning_MSE,Active_Learning_R2,Random_이어서학습_MSE,Random_이어서학습_R2,Random_모델재학습_MSE,Random_모델재학습_R2
49,0.15792640852075898,0.9032776139718185,0.6501841974340071,0.6017932179761498,3.377386497679398,-1.0684879980157018
50,0.19326955245431326,0.8816316255458773,0.6394022904190736,0.6083966213092995,4.9618849560959095,-2.0389176620061615
51,0.16409942409121053,0.8994969366262389,0.642169804288499,0.6067016511816041,1.8445452188888996,-0.12969589050305874
52,0.16851863190270278,0.8967903828086377,0.6357585834030223,0.6106282179110407,3.024626503159835,-0.8524393416522196
53,0.15935069233089563,0.9024053081314712,0.635709177452754,0.6106584766970076,2.215919221477638,-0.3571447382016195
54,0.1647079457596093,0.899124246154337,0.6576526756374306,0.5972191316114894,1.206172183707162,0.261277118490011
55,0.167296429873519,0.8975389232052592,0.6445482701415072,0.6052449543913441,3.6202632153090875,-1.2172383929615131
56,0.17386819158295158,0.8935140328851491,0.6350811668822848,0.6110431031910541,3.068152355896991,-0.879096848589038
57,0.1666980444234943,0.8979054057272962,0.6210244857954156,0.6196521493100284,1.2756349916579253,0.21873446467963187
58,0.15423099499452936,0.9055408783426457,0.6143149768346249,0.6237614032457299,4.355514083621892,-1.6675444499320848
59,0.16492726872877045,0.8989899213059044,0.616968898164505,0.6221360031257536,0.882727019196865,0.4593718409227152
60,0.1662237532972744,0.8981958864000961,0.6333425973374669,0.6121078940403224,1.1807842410416878,0.27682602138694845
61,0.1603742608945732,0.9017784212499823,0.6357459520593564,0.610635954006033,0.8267268710113069,0.4936692583158737
62,0.14697515641062708,0.9099847330914741,0.6250587084586043,0.6171813805170985,1.880199100064445,-0.15153219065554846
63,0.15345950294953,0.9060133803902326,0.6162762187888117,0.6225602361757996,2.0174674062768383,-0.23560247520941102
64,0.14987821552658526,0.9082067479710221,0.6339079460563458,0.6117616449389838,1.162051535159148,0.2882989094662416
65,0.1886242981526223,0.8844766220475748,0.6328994274151297,0.6123793144614278,0.8982584273569374,0.44985959487285776
66,0.15662636521251402,0.9040738284358288,0.6131612456444279,0.6244680085221763,1.0889865919858153,0.33304769913943477
67,0.170548839747369,0.8955469774231258,0.6302633488770596,0.613993786723211,1.896156677001613,-0.16130544473666242
68,0.16958351968299995,0.8961381898794921,0.6147714739063371,0.6234818205818522,0.4434314780246154,0.7284193885223054
69,0.15285061171403314,0.9063862972043395,0.6137677106494464,0.6240965776584125,2.8234028248800858,-0.729199444849107
70,0.16986516666968995,0.8959656945455865,0.6100562808127988,0.6263696512547741,4.117885144327153,-1.522008068694669
71,0.16934268608514597,0.896285688961111,0.6200739195152472,0.6202343257778973,1.9190038092670163,-0.17529822255837035
72,0.1690410237183988,0.8964704427597948,0.6088719264115272,0.6270950117860933,1.1453236810127883,0.29854392156600473
73,0.1808646477877558,0.8892290374609583,0.6126994695007686,0.624750824365606,1.9426359614472426,-0.1897717876021301
74,0.1688822987349511,0.8965676542348429,0.615508058111655,0.6230306979196176,5.68415133856785,-2.4812713412608027
75,0.17690948597752953,0.8916513852557055,0.6117245563282897,0.6253479121427277,1.4682487730901033,0.10076771867095524
76,0.1790279714479344,0.890353914038682,0.6145393756462585,0.6236239696860968,0.7650484807225504,0.5314443279257279
77,0.1730692795859342,0.8940033283443559,0.6143964085242332,0.6237115302232824,4.914298347200034,-2.009773135777073
78,0.16372422977353387,0.8997267252345522,0.6005811580098768,0.632172711642158,1.0981098652635441,0.3274601297894163
79,0.19902969697090483,0.8781038120108874,0.6143185835185052,0.6237591943240315,2.766267063589889,-0.6942065186419741
80,0.1620622798587196,0.9007445902181597,0.6126825228413969,0.6247612033854608,0.5469307475908036,0.6650310268266122
81,0.17435166449915085,0.8932179288043129,0.6163997462591458,0.6224845814972524,1.9975229900475848,-0.2233874723881506
82,0.15414011993768867,0.9055965349767098,0.6018393872593201,0.6314021062930179,7.181950658575683,-3.398601921874257
83,0.1576418082514427,0.9034519180503471,0.6101302165172565,0.626324369165383,0.40199357876518543,0.7537981236300606
84,0.16134578870483823,0.901183406845604,0.615160711430729,0.6232434311798293,5.049493407949873,-2.0925736564590247
85,0.1628830789095964,0.9002418899833219,0.6159320811052348,0.622771004078328,0.7156538436350961,0.5616961851093647
86,0.1908754914726991,0.8830978736079185,0.6048323682132022,0.629569048339583,0.4376078834541658,0.7319860621862646
87,0.15496692042609547,0.9050901591478853,0.6005334031580761,0.6322019592091346,7.300652666645683,-3.471301235145588
88,0.19876619506821777,0.8782651943470626,0.6051237523935602,0.6293905894393961,0.4192758336139019,0.7432135675664353
89,0.2736424242088233,0.8324070784872301,0.6146938575877408,0.6235293568716955,0.5567885841381945,0.6589935725409717
90,0.16999014428477166,0.8958891517226093,0.6040163120884573,0.6300688437585857,1.7521694856021064,-0.0731201637560841
91,0.17071716643390175,0.8954438853633104,0.6148694425925505,0.6234218194384376,0.9156114869099206,0.43923167430798893
92,0.16501328900695214,0.8989372379920085,0.6006411268978084,0.6321359835611327,0.8644380766772096,0.47057294512689785
93,0.16013280267694247,0.901926302881396,0.6019164877158083,0.6313548859440892,4.798685494296279,-1.9389657825730247
94,0.1599728305465894,0.9020242781743865,0.5979662332933848,0.6337742281980792,0.5137042664816295,0.6853806603192094
95,0.1600101299437521,0.9020014340742466,0.6086665634348277,0.627220786805574,0.9796387383436274,0.40001803937827163
96,0.1773209945917789,0.8913993558743364,0.6153471186441117,0.6231292656604579,4.901833203281992,-2.0021388301961975
97,0.15510891361156792,0.9050031951003439,0.6078514275764996,0.6277200186053289,0.39152540873654434,0.760209378036481
98,0.16753093759852236,0.8973952984187727,0.6034607372052769,0.6304091068521486,4.52913107721221,-1.773876570268297
99,0.14718871106343034,0.9098539410614391,0.5931329709658194,0.6367343706403789,1.4020756621966575,0.1412955900793662
