,Active_Learning_MSE,Active_Learning_R2,Random_이어서학습_MSE,Random_이어서학습_R2,Random_모델재학습_MSE,Random_모델재학습_R2
0,6248.350651823241,-16375.690603523746,2.441244052919181,-5.398408279260694,724.910905972951,-1898.9640519174482
1,0.42675822949434017,-0.11851716979056937,4.485009736470731,-10.755040794091872,535.4655701794237,-1402.434995939137
2,0.28935763932774744,0.2416045774169544,8.047192268004972,-20.09138640638411,673.1392375083929,-1763.2724680552528
3,0.14040953038802964,0.6319919343387267,5.1779225236790145,-12.57113898762462,353.0273799796091,-924.2714033921383
4,0.12143335983856149,0.6817277592379998,4.257572081241885,-10.158935306608248,341.96389182428294,-895.2744196100809
5,0.12439114853334897,0.673975506999883,3.463261628962884,-8.077077670093805,433.5915909915791,-1135.4271516814963
6,0.1046142354123975,0.7258100478766958,3.9814067122954415,-9.435116325462529,251.2574386962926,-657.536238545183
7,0.0941973558729169,0.7531122949460839,5.188124845895157,-12.597878888068982,272.003938672964,-711.912029878984
8,0.07619544466340548,0.8002946229840038,3.454794131090719,-8.054884678604445,154.2638176937707,-403.3196284049941
9,0.07695306723811436,0.7983089228862297,1.868672016522443,-3.8977186395774934,245.9402606514898,-643.6001161065077
10,0.07119101287030831,0.8134110493321434,2.6350916356363623,-5.90647545783268,233.31414044629506,-610.5075328560722
11,0.07178097665590213,0.8118647765759667,3.0179229620485652,-6.909861876960716,280.8097702078592,-734.991781094875
12,0.07359285231403928,0.8071159190423853,2.510584330886994,-5.580146523786048,261.08286337211933,-683.2883047992256
13,0.07532977343486347,0.802563514514614,2.4280720939834137,-5.363885073353479,166.80328823033162,-436.18510615300397
14,0.07121928689221457,0.8133369441906945,2.131479165359898,-4.586526231329623,299.1751525187468,-783.1267531347481
15,0.060407732917105966,0.8416736180202892,3.0003215653481545,-6.86372928229457,298.65378571274607,-781.7602704661849
16,0.061301400851676395,0.8393313481826514,2.9610757602909414,-6.760867512409642,253.1539337886461,-662.5068804136114
17,0.05690005903260526,0.8508670985314648,1.4603287033824663,-2.8274662686802414,256.16695900513054,-670.4039054847927
18,0.055057921838002705,0.8556952704069415,2.403482996044413,-5.299437978174969,276.2422673347502,-723.0205289114231
19,0.05052283764397572,0.867581554459332,0.45222704214602977,-0.18526996394019446,263.6628991434677,-690.0504809202258
20,0.05470910708111763,0.8566095006846202,3.2439940207574156,-7.502385566681232,243.09336836468043,-636.1385191570741
21,0.049029638972392875,0.8714951716707748,1.2593007827644085,-2.300579696193944,198.1447984149885,-518.3300182973862
22,0.04783988881683169,0.8746134618050576,1.3976492656629806,-2.663185834381099,283.189194068158,-741.2281609887251
23,0.045961679379009066,0.8795361776649404,1.7440914965738652,-3.5711978112644003,265.2058715907584,-694.0945533142212
24,0.04879919551281088,0.87209915525772,0.6822709634007951,-0.788206376049424,68.26441742827399,-177.91845476476675
25,0.04665936346807212,0.8777075740698056,1.0897677716934193,-1.8562400897758544,138.2572667792783,-361.3670641903557
