,Active_Learning_MSE,Active_Learning_R2,Random_이어서학습_MSE,Random_이어서학습_R2,Random_모델재학습_MSE,Random_모델재학습_R2
0,573.7302321683967,-10587.565512488001,203.269875601931,-3750.4780882151535,88.51337353819716,-1632.572020247722
1,0.039793414083611076,0.2655865973850132,127.00292169151784,-2342.921726985639,98.93249422958635,-1824.8636859776755
2,0.03740646721441281,0.30963925816917703,181.06770142573572,-3340.722487754985,106.91338947497212,-1972.1563113543832
3,0.027204523085951372,0.4979227888290185,159.95092667793975,-2950.9986414371538,95.2307859435804,-1756.5462460087995
4,0.025680645211305746,0.526046948589141,118.73111033846502,-2190.260055161739,128.40324582522547,-2368.7656218984826
5,0.022819312514744488,0.5788547091215688,126.60204210542977,-2335.5232328469046,85.87671824068903,-1583.9108276067197
6,0.021051045270288123,0.6114892340458493,130.0125935713779,-2398.46718386447,96.95044193632313,-1788.2836185876852
7,0.019685227236050557,0.6366962963946524,113.10895308336774,-2086.4994773164453,101.88228229036545,-1879.303947930521
8,0.01860027628331104,0.6567197736262771,113.7630051814669,-2098.5704352353414,74.94116302389624,-1382.088025989994
9,0.01795480226926106,0.6686324174110494,119.29716155533495,-2200.7068994400993,64.58184366117526,-1190.9000327716742
10,0.01691380117149381,0.6878447714134182,75.83414556747826,-1398.5686010653042,115.0593096719032,-2122.49457980977
11,0.01634471907772684,0.6983475525010754,69.05839507036852,-1273.5177077843982,107.00743489462374,-1973.8919808926032
12,0.01435406094306987,0.7350864463050815,84.01459583410059,-1549.544144470792,71.96167517068798,-1327.099635003308
13,0.014085217888981202,0.7400481201566342,86.92181044839035,-1603.1986857103661,96.39478622860949,-1778.0286302087795
14,0.013391011960164293,0.7528601432021236,103.80406311999054,-1914.7716661614757,110.29432285142701,-2034.5536412190615
15,0.013415338121294236,0.7524111880375713,68.0415876058573,-1254.751863058259,99.45062482158252,-1834.4261238792665
16,0.014446092224167059,0.7333879490071218,77.6874713362692,-1432.7729365151836,107.02290633665986,-1974.1775164429139
17,0.013618779208375124,0.7486565501298804,80.29156480554836,-1480.8331793855843,100.0183694616922,-1844.904221387645
18,0.013322669211924772,0.7541214531810359,70.68136825228883,-1303.4707360514014,99.17529215764101,-1829.3446800465892
19,0.01226129291130011,0.773709844836973,90.26301935534231,-1664.8628745896185,50.82941817567636,-937.0900537185328
20,0.014140656187221138,0.7390249702162941,95.22967237195633,-1756.5256943184174,95.62121512320329,-1763.7518710824497
21,0.013208197132484157,0.7562341100440472,72.29771739023396,-1333.3015132679,84.65471468536367,-1561.3579552347128
22,0.0117111896601405,0.7838623590099172,97.38016555524796,-1796.2144481590183,90.09503562617667,-1661.7626253408037
23,0.01137620670811747,0.7900446878017202,19.973127108844015,-367.6170834713326,48.85822347642745,-900.7103703053358
24,0.013228953851369843,0.7558510312634246,15.38198031140506,-282.8844758512009,106.36434269322038,-1962.0232950131897
25,0.011852957400252061,0.7812459429321812,13.867513804168215,-254.93400901291255,149.68790678606408,-2761.587917741497
26,0.011903615580318383,0.7803110131894198,12.475211379221653,-229.23815996548865,82.24444883871405,-1516.874927517479
27,0.012008596029536836,0.7783735305507956,11.157516402212039,-204.91924001453958,155.0341480082351,-2860.2562852991377
28,0.011856655172321743,0.781177698137651,11.935928040358581,-219.2853343286676,78.35418141671126,-1445.0775057513483
