,Active_Learning_MSE,Active_Learning_R2,Random_이어서학습_MSE,Random_이어서학습_R2,Random_모델재학습_MSE,Random_모델재학습_R2
0,0.7675613114165386,-1.0117491505755507,0.14704545070338884,0.6145994383137854,0.14191395547369637,0.6280488931208088
1,0.04387403264199411,0.8850078207603185,0.13035967163928858,0.6583322338046704,0.12527701759966636,0.6716536777008055
2,0.04124408230369656,0.891900821072387,0.1153987701452277,0.6975441904586297,0.11341198825386975,0.702751470610546
3,0.04119958968221144,0.8920174345495755,0.09453455673781389,0.7522285042398041,0.08926879783402823,0.7660298590557162
4,0.0314878801056319,0.9174714578317856,0.1041810069531313,0.7269455232738669,0.08475357020577715,0.7778640998006356
5,0.027384086559927894,0.928227345416155,0.07198789513561253,0.8113224510710144,0.13717130266102587,0.6404792066676921
6,0.026120159862385542,0.9315400494599245,0.08048611165559426,0.7890489471682068,0.14404104784046406,0.6224738645225807
7,0.026094516215504224,0.9316072604879738,0.09578444804805322,0.7489525864150179,0.11529226830114947,0.6978233277616338
8,0.022758118987043333,0.9403518313652524,0.09725383518432136,0.7451013783365406,0.07857642947028379,0.7940541519082394
9,0.02439892535505544,0.9360513399673528,0.08531825219999276,0.776384089662928,0.056308836874257646,0.8524166694350089
10,0.021756604304222882,0.9429767634488336,0.06574727977096381,0.8276788677795784,0.06524705243485261,0.8289899446975372
11,0.01990147693498177,0.9478389820804538,0.06916419184633979,0.8187232705354404,0.06276027047921219,0.8355077060965498
12,0.020589075984465723,0.9460368109924099,0.051206842271226176,0.8657888042159393,0.05474649837796088,0.8565114995105843
13,0.020338318065655638,0.9466940380082366,0.062097730297445794,0.837244198840603,0.057264601967885444,0.8499116452934103
14,0.0206438703051031,0.9458931971515883,0.0785731833601211,0.7940626598401339,0.05542832364922022,0.8547244612767714
15,0.019539890810578678,0.9487866856290932,0.07721354710749312,0.7976262150058681,0.05646026199128598,0.8520197899336237
16,0.02234346321349212,0.9414386284560065,0.0793372873239723,0.7920599722666916,0.05109476523223062,0.8660825538938409
17,0.02132294638784091,0.9441133644368535,0.05978599981937306,0.8433031569413437,0.048636574861595214,0.8725253778305402
18,0.021150350832271,0.944565730856508,0.08296525215988299,0.7825512137240133,0.04377987518628373,0.8852546038885563
19,0.02231049198287406,0.9415250448037337,0.06043603898775359,0.8415994288803019,0.04582937260470207,0.879882948713544
