,Active_Learning_MSE,Active_Learning_R2,Random_이어서학습_MSE,Random_이어서학습_R2,Random_모델재학습_MSE,Random_모델재학습_R2
18,0.09778574089666774,0.9401109018583425,0.3864627070692657,0.7633100411212347,0.18837273337189467,0.8846306934664119
19,0.10868014363138173,0.933438600267219,0.39012525325077685,0.7610669064300054,0.1822564156106039,0.8883766461105564
20,0.10304867541183314,0.9368876057131006,0.37239940231978014,0.771923143917357,0.22992216506739785,0.8591836500659678
21,0.1030603923840565,0.9368804296269659,0.21631544696122343,0.867517115339884,0.16628975427048773,0.8981554639547992
22,0.10033777012446413,0.9385479057867028,0.3381279672255542,0.792912761841124,0.19281225542845964,0.8819116981434779
23,0.09521155764738504,0.9416874662105399,0.2262565781578666,0.8614286470579492,0.1626348906281064,0.9003938934575654
24,0.0918570524454482,0.9437419405072351,0.23081210460934917,0.8586386045810194,0.15127733704204477,0.907349852834951
25,0.0934654890710915,0.9427568498585936,0.20763272636828053,0.8728348672018538,0.1723845997449699,0.8944226620612673
26,0.09761292698955817,0.9402167421265475,0.14501335298527898,0.9111862440356869,0.16713774867262238,0.8976361078655848
27,0.09375546352032504,0.9425792543514218,0.14646084114624353,0.9102997266382016,0.22330444416046355,0.8632366882005185
28,0.09385827618724757,0.9425162865010678,0.1254180574945861,0.9231874270711256,0.16048023697257843,0.9017135159613572
29,0.1001296004697378,0.9386753997624879,0.12706455963256114,0.9221790231133764,0.1745880860638935,0.8930731318823502
30,0.09725161602163,0.940438027845912,0.12214402596578099,0.9251926150847306,0.18150204578062853,0.8888386616188323
31,0.09140831352215256,0.9440167716755711,0.12341833914833364,0.9244121590943859,0.19232187753327468,0.8822120311943086
32,0.09631184478092991,0.9410135928674469,0.12920497390934838,0.9208681215492949,0.14723202480488606,0.9098274134625364
33,0.08948919013914841,0.9451921431313351,0.12036783280256708,0.9262804486041665,0.17641315445611166,0.8919553646183859
34,0.08942707669327882,0.9452301846517194,0.2734045364191106,0.8325527734019913,0.20611752694105756,0.8737628545174791
35,0.0976146120716619,0.9402157100942025,0.46436642776314435,0.715597731213329,0.16806097199444123,0.8970706776543896
36,0.09256202622382285,0.9433101777224647,0.3703097117303515,0.7732029796444109,0.1676725340589155,0.8973085773464033
37,0.09570973325056564,0.9413823574358139,0.41080546714492433,0.7484012626649719,0.1804039508911978,0.8895111923170602
38,0.0889960242712546,0.945494183682356,0.4142467185706925,0.746293660447326,0.18919393398644493,0.8841277472929943
39,0.09545447511961853,0.9415386908553449,0.4304023111206681,0.736399131256362,0.19361214112221847,0.8814218063414998
40,0.09496576169413545,0.9418380044979426,0.44186063223276173,0.7293814565797858,0.17107194076790663,0.895226603020174
41,0.09233949431917342,0.9434464678906938,0.576347217374344,0.647014843386235,0.19771902571976843,0.8789065355825552
42,0.08627440241394216,0.9471610471434542,0.5129361965852165,0.6858510664641558,0.14001039512871705,0.9142503168884645
43,0.09157078722367869,0.9439172642896587,0.6725130330753146,0.5881178720939284,0.17154744389912485,0.894935380052172
44,0.08802353149190127,0.9460897890842345,0.6440536080254388,0.6055479113229429,0.1371193798682427,0.9160209257223898
45,0.08914514484484419,0.9454028544498446,0.4523058469110435,0.7229842612296034,0.17281862100208387,0.8941568447608662
46,0.08660887020852133,0.9469562015863096,0.6619508421414662,0.5945867098163589,0.18004164075074555,0.8897330899818965
47,0.08873153099065247,0.9456561731901773,0.774976818711298,0.5253636948728988,0.1521173056227475,0.906835412178222
48,0.0963293542930146,0.9410028691271751,0.8651138196623838,0.4701590848075248,0.198923240927796,0.8781690112552256
49,0.09735668136078487,0.9403736803413553,0.11336601060426618,0.9305687304432088,0.16749529026130644,0.8974171307110623
50,0.08937476789558989,0.9452622212931534,0.11349210011408067,0.9304915066377881,0.18270717258714655,0.8881005789809457
51,0.10108839445655546,0.938088184217076,0.11348864586555892,0.9304936222001067,0.19354910027675232,0.8814604158498641
52,0.08708825526673797,0.946662601123339,0.09748576082384136,0.9402946253323102,0.14696713977518613,0.9099896428979785
53,0.09250619197227627,0.9433443735360862,0.13783601395603087,0.915582021554751,0.1390099807016289,0.9148630229666392
54,0.0896987234312171,0.945063813992776,0.10166087288346676,0.9377375685099301,0.15192896867779238,0.9069507595660588
55,0.08584468166796272,0.9474242305860857,0.10765776312560338,0.9340647595199609,0.1525304467899232,0.9065823829361213
56,0.08542131449409639,0.9476835227691089,0.09952011241912231,0.9390486820973638,0.14601743852594012,0.9105712895757027
57,0.08705761131197826,0.9466813690827288,0.10996355563717135,0.932652571682007,0.1634224023394463,0.8999115801291019
58,0.09214989755842183,0.9435625868555639,0.12165442794784312,0.9254924704979777,0.14952020504824343,0.9084260122980757
59,0.09142283712279128,0.9440078766635167,0.09654051676258929,0.9408735421951682,0.18731485912457868,0.885278590941423
60,0.08617321815836235,0.9472230176695988,0.10407380036233714,0.9362597656189802,0.1590627039498836,0.9025816872666697
61,0.08175323167944445,0.9499300483838257,0.13866241614004876,0.9150758896683502,0.16642805439806085,0.8980707617289195
62,0.1005851090294711,0.9383964225150071,0.11252543849097196,0.9310835407348382,0.1305069430051204,0.9200707276323588
63,0.08553438151599262,0.9476142746158626,0.10410875528281349,0.9362383573988885,0.17528501826437326,0.8926462941801466
64,0.09231176766875294,0.9434634491404439,0.12574167447041906,0.9229892271224598,0.1529010819182264,0.9063553866136497
65,0.09073854360163278,0.9444269737779893,0.09023540281398773,0.9447351234911687,0.1671035278861827,0.8976570664636255
66,0.08785375410950776,0.9461937696260104,0.10254813811946013,0.9371941609097132,0.1825120181806602,0.8882201017385142
67,0.0849547311255938,0.9479692828082649,0.09913389873819967,0.939285219539616,0.16071678112169346,0.9015686439623184
68,0.08461248497238141,0.9481788922387441,0.09522088874956751,0.9416817513559073,0.17447714432091418,0.8931410784037179
69,0.08389438896542495,0.9486186917620835,0.11506429916802101,0.9295286097718827,0.15477746368943018,0.9052061923546872
70,0.08277795171052292,0.9493024562835232,0.11738549905961161,0.928106985649192,0.14747294896013052,0.9096798589188388
71,0.08278915224433249,0.9492955964912629,0.09724507151512211,0.9404420360437222,0.1509157799485149,0.9075712892944968
72,0.08090555156377127,0.9504492119875859,0.11649168631996619,0.9286544032828269,0.1394517491304338,0.914592460893417
73,0.08258708497397302,0.9494193530479429,0.09687786986409545,0.9406669295252714,0.15222595239686448,0.9067688712157237
74,0.08702132369303633,0.9467035935170094,0.09288703410531597,0.9431111259104821,0.1429127722490883,0.9124727494577519
75,0.08035645459441641,0.9507855076681774,0.10157127237858996,0.9377924445417615,0.12841545233889212,0.9213516658205192
76,0.08408129912224187,0.9485042182138684,0.09479205779941413,0.9419443898410731,0.11839281398564798,0.9274900533448318
77,0.08813727570055879,0.9460201261864247,0.10960152129015246,0.9328743004365314,0.1430730539221424,0.9123745845846342
78,0.09262819341221605,0.943269653478305,0.09660541722806967,0.9408337937583209,0.11280909082351778,0.9309098172223285
79,0.08065434253989955,0.9506030655223321,0.11249230396845229,0.9311038340480847,0.14468833618994775,0.9113853013069699
80,0.08794858367583161,0.9461356910436709,0.09436313631635322,0.9422070837733227,0.15333361418237945,0.9060904812503547
81,0.08474602496386274,0.9480971053689783,0.10586670345250192,0.935161698066996,0.11912692131749886,0.9270404476493533
82,0.08097043230629411,0.9504094756301087,0.10483637104055957,0.9357927274826503,0.12895996462384285,0.9210181780402587
83,0.08330809802514781,0.9489777669742755,0.09670440552547627,0.9407731681517254,0.16024010788761311,0.9018605835624642
84,0.07827505103311483,0.9520602679861149,0.11347063843084514,0.9305046508942185,0.10754355358099565,0.9341347074138258
85,0.08967460924360905,0.9450785827815076,0.09845006043602887,0.9397040378541902,0.1809377494967822,0.8891842661539552
86,0.0866592610264185,0.9469253396159363,0.12374089948770021,0.9242146062851134,0.12626116672257448,0.9226710629178643
87,0.08279947579451191,0.9492892738096103,0.09729009823898972,0.9404144593248676,0.1539427198461862,0.9057174331091445
88,0.07964049849286134,0.9512239966016146,0.1139449843508871,0.9302141366628184,0.1582434970506539,0.9030834123846307
89,0.08401722343084032,0.948543461515966,0.10981836011042034,0.9327414970107061,0.1292965511331085,0.9208120348715132
90,0.08246062636779741,0.9494968029072646,0.11274396759094109,0.9309497020933876,0.12397812597356224,0.924069316387391
91,0.08151466951090092,0.9500761563234269,0.11398890559218668,0.9301872369992624,0.1377289405754517,0.9156475988888189
92,0.08193848184500307,0.9498165915010106,0.11160246371304984,0.9316488187247618,0.15954736033041542,0.9022848583704267
93,0.08466053777492039,0.948149462191164,0.1029719593726765,0.9369345906247653,0.12063709849206017,0.9261155362237278
94,0.08190390897987548,0.94983776573044,0.09942660162668217,0.9391059529936561,0.09390725427905261,0.9424862897579843
95,0.08621168281450839,0.9471994599039594,0.1046080305617003,0.9359325751252894,0.12634010457667877,0.9226227172506106
96,0.08450231324805425,0.948246367160447,0.10617230189476477,0.9349745336099617,0.09714666668446632,0.9405023043047869
97,0.07978688867175344,0.9511343396055102,0.12179251906639377,0.9254078962801466,0.12615341877041417,0.9227370533948226
98,0.07921065248818955,0.9514872567592156,0.08770813535541129,0.9462829541612543,0.1364222351976755,0.916447893552379
99,0.0813613726066239,0.950170043359112,0.1086129883769632,0.9334797296546503,0.11460886943762885,0.9298075387401553
